alpha,lags,min_votes,ws,thr_s,sparsity_event,sparsity_noise,sparsity_avg,sp_ratio,snr,precision,in_target
3.5,"[1, 4, 8]",1,8,0.2,0.06090837431140244,0.05685516446828842,0.058881769389845434,1.0712900909006207,1.5810213048548478,0.2315193859437568,False
3.5,"[1, 4, 8]",1,8,0.35,0.04433403352275491,0.047393955290317535,0.045863994406536227,0.9354364549483432,1.9800758381538923,0.2451579720988957,False
3.5,"[1, 4, 8]",1,8,0.5,0.020540112720336765,0.02261381596326828,0.02157696434180252,0.9082992783570963,2.789407636356159,0.26474357389270153,False
3.5,"[1, 4, 8]",1,16,0.2,0.06569153702817858,0.058059051632881165,0.06187529433052987,1.1314607314559515,1.5210383054022247,0.22837860914318298,False
3.5,"[1, 4, 8]",1,16,0.35,0.054810768337920306,0.055171698331832886,0.0549912333348766,0.9934580590261741,1.8878384199769827,0.24142842160166766,False
3.5,"[1, 4, 8]",1,16,0.5,0.03347296444000676,0.03655347228050232,0.03501321836025454,0.9157259858418784,2.70552149334399,0.26119234588019025,False
3.5,"[1, 4, 8]",2,4,0.2,0.0059309426130494105,0.0037749146576970816,0.0048529286353732465,1.571146145239647,2.3180958627860666,0.2725493540788739,True
3.5,"[1, 4, 8]",2,4,0.35,0.003641868176055141,0.0030129507649689913,0.003327409470512066,1.208738031300894,2.721074762153927,0.27531500541292186,True
3.5,"[1, 4, 8]",2,4,0.5,0.0016456830615061335,0.0015295047778636217,0.0015875939196848777,1.0759581044295834,3.275448267000434,0.28024867006097337,False
3.5,"[1, 4, 8]",2,8,0.2,0.007656492468668148,0.0039994060061872005,0.005827949237427674,1.9144074037052816,2.2191960812810465,0.27082681001040326,True
3.5,"[1, 4, 8]",2,8,0.35,0.005700816258904524,0.0036143306642770767,0.0046575734615908,1.5772813249351045,2.859683410535804,0.2830579210974611,True
3.5,"[1, 4, 8]",2,8,0.5,0.003766273899236694,0.002650963142514229,0.0032086185208754616,1.4207190733193977,3.767133093465577,0.29113471981341715,True
3.5,"[1, 4, 8]",2,16,0.2,0.008512906411197037,0.004132079891860485,0.006322493151528761,2.0601988911119693,2.062057374106634,0.263619616066062,True
3.5,"[1, 4, 8]",2,16,0.35,0.0067582957411650565,0.003853401867672801,0.005305848804418929,1.7538517842798003,2.681875634647368,0.2786410859802709,True
3.5,"[1, 4, 8]",2,16,0.5,0.005091857927618548,0.0032752016559243202,0.004183529791771434,1.5546700516617609,3.7192613447571947,0.2906300310286315,True
3.5,"[1, 4, 8]",3,4,0.2,0.0003475000000258888,5.3736333939014e-05,0.0002006181669824514,6.466760468257299,53.22516316969894,0.48514971604090534,False
3.5,"[1, 4, 8]",3,4,0.35,0.00018437500069609314,3.3702188375173137e-05,0.00010903859453563314,5.470713018502792,45.516336005765005,0.49691853994256235,False
3.5,"[1, 4, 8]",3,4,0.5,8.352458988497346e-05,1.7776639651856385e-05,5.0650614768414924e-05,4.698558980816778,29.26934051593841,0.49813827074482103,False
3.5,"[1, 4, 8]",3,8,0.2,0.00047835041275050115,6.44672109046951e-05,0.0002714088118275981,7.420057515093511,53.36726258372073,0.47973452815203926,False
3.5,"[1, 4, 8]",3,8,0.35,0.00034711748594560274,4.8142075684154406e-05,0.00019762978081487858,7.210272532138737,54.56710754887195,0.4985598052316345,False
3.5,"[1, 4, 8]",3,8,0.5,0.0002353654376832992,3.069671947741881e-05,0.000133031078580359,7.6674459580750725,44.15449174722501,0.509501862229954,False
3.5,"[1, 4, 8]",3,16,0.2,0.0005259221304009997,6.893783574923873e-05,0.00029742998307511924,7.62893300442504,50.70823214285335,0.47319203827282763,False
3.5,"[1, 4, 8]",3,16,0.35,0.00041624999596621135,5.6687156757107005e-05,0.00023646857636165918,7.342933034192531,53.55659003475381,0.48948957755903394,False
3.5,"[1, 4, 8]",3,16,0.5,0.0003155157083202198,3.828893386526033e-05,0.00017690232109274006,8.240388970623394,47.85969137009813,0.5057380234505399,False
3.5,"[1, 3, 8]",1,4,0.2,0.033028767150826754,0.0315365232527256,0.03228264520177618,1.0473179584871386,1.7974883776973802,0.24291350093335495,False
3.5,"[1, 3, 8]",1,4,0.35,0.017376116826198995,0.018987882882356644,0.01818199985427782,0.9151160734377983,2.191643131081574,0.253558598730815,False
3.5,"[1, 3, 8]",1,4,0.5,0.005759265699307434,0.006396448239684105,0.00607785696949577,0.9003849454415129,2.824969251714506,0.26745029925303243,True
3.5,"[1, 3, 8]",1,8,0.2,0.04135071380995214,0.03531024605035782,0.03833047993015498,1.1710684131450029,1.725826266354816,0.24108663617975254,False
3.5,"[1, 3, 8]",1,8,0.35,0.029419678966514765,0.02886722981929779,0.029143454392906276,1.0191375878695386,2.1802350277693288,0.2548447205013508,False
3.5,"[1, 3, 8]",1,8,0.5,0.014238405062351377,0.014034757390618324,0.01413658122648485,1.014510238122761,3.0503703120028947,0.27323533037917513,True
3.5,"[1, 3, 8]",1,16,0.2,0.04530259211547673,0.036307867616415024,0.040805229865945876,1.2477348599507159,1.6455953697497603,0.23706092991771585,False
3.5,"[1, 3, 8]",1,16,0.35,0.036957739093340936,0.034079376608133316,0.035518557850737126,1.0844605380639702,2.0624849011636024,0.250599061692792,False
3.5,"[1, 3, 8]",1,16,0.5,0.022873951529618353,0.02247062511742115,0.02267228832351975,1.017949051710382,2.950251483220437,0.2696778701965377,False
3.5,"[1, 3, 8]",2,4,0.2,0.0030215198107180186,0.0010541734518483281,0.0020378466312831736,2.8662454033729046,3.0909164509269065,0.3209713083922543,False
3.5,"[1, 3, 8]",2,4,0.35,0.0016911577855353243,0.0007932206499390304,0.0012421892177371773,2.1320143211921074,3.567870109683688,0.32037834464921616,False
3.5,"[1, 3, 8]",2,4,0.5,0.0008081284125364619,0.0004462260694708675,0.0006271772410036648,1.8110291348390655,4.138373814044437,0.31886987020581725,False
3.5,"[1, 3, 8]",2,8,0.2,0.004214569658652181,0.001190392766147852,0.0027024812124000165,3.5404866179510313,2.963237174127828,0.31841914761760565,False
3.5,"[1, 3, 8]",2,8,0.35,0.0029276161383313595,0.0009662192314863205,0.00194691768490884,3.02997088334482,3.852178023799325,0.33235783142183206,False
3.5,"[1, 3, 8]",2,8,0.5,0.0019670150363526773,0.0007215573568828404,0.0013442861966177588,2.7260688531404753,4.945817611024999,0.3313758738131946,False
3.5,"[1, 3, 8]",2,16,0.2,0.0048094808604219,0.0012778074014931917,0.003043644130957546,3.7638542825794747,2.7222384318289823,0.3076675420535321,True
3.5,"[1, 3, 8]",2,16,0.35,0.003619385243509896,0.0010922711808234453,0.0023558282121666704,3.3136324633057708,3.5379210304209776,0.3247933191172342,False
3.5,"[1, 3, 8]",2,16,0.5,0.0026701195423083847,0.0008619706495665014,0.001766045095937443,3.0976919500115576,4.861037265308288,0.33250302990505587,False
3.5,"[1, 3, 8]",3,4,0.2,0.00035119535799879034,5.478825551108457e-05,0.00020299180675493745,6.410048188662216,53.210099720131076,0.48467865936894666,False
3.5,"[1, 3, 8]",3,4,0.35,0.00018561816956804477,3.402322545298375e-05,0.00010982069751051426,5.455631178312241,45.78298825155978,0.4968560887336207,False
3.5,"[1, 3, 8]",3,4,0.5,8.394808761408968e-05,1.789959060261026e-05,5.092383910834997e-05,4.689944562298967,29.36619337795675,0.4980130030412693,False
3.5,"[1, 3, 8]",3,8,0.2,0.00048511953630679726,6.629440031247213e-05,0.0002757069683096347,7.3176547946769865,53.4757095618548,0.4790605183049047,False
3.5,"[1, 3, 8]",3,8,0.35,0.0003499658454725818,4.901639113086276e-05,0.00019949111830172228,7.1397717661068025,55.03297047862193,0.4983233144169935,False
3.5,"[1, 3, 8]",3,8,0.5,0.00023655054705557177,3.10928953695111e-05,0.00013382172121254143,7.6078648914609355,44.47430831054342,0.509374964023009,False
3.5,"[1, 3, 8]",3,16,0.2,0.0005354508195460994,7.136270141927525e-05,0.00030340676048268734,7.5032308040047475,50.30026390105633,0.4721033965429524,False
3.5,"[1, 3, 8]",3,16,0.35,0.00042141051961749556,5.812158633489162e-05,0.0002397660529761936,7.250499275593824,53.87004449328294,0.48886325318697343,False
3.5,"[1, 3, 8]",3,16,0.5,0.00031805669371266277,3.897540955222212e-05,0.00017851605163244245,8.160445197798552,48.334718959255625,0.5053977606084663,False
3.5,"[1, 4, 12]",1,4,0.2,0.042697810707613824,0.04317966476082802,0.042938737734220925,0.9888407180582994,1.67450181371326,0.23463820120086892,False
3.5,"[1, 4, 12]",1,4,0.35,0.022711246602702885,0.026322150602936745,0.024516698602819815,0.8628188078283013,2.0386343432993903,0.24530350783235919,False
3.5,"[1, 4, 12]",1,4,0.5,0.007210983596742153,0.008650639094412327,0.00793081134557724,0.8335781342906694,2.637929151687523,0.25980616817178087,True
3.5,"[1, 4, 12]",1,8,0.2,0.052148657757788895,0.04767695441842079,0.04991280608810485,1.0937917153877679,1.618670012588064,0.23349959829400177,False
3.5,"[1, 4, 12]",1,8,0.35,0.03788297806167975,0.03975575044751167,0.038819364254595715,0.9528930440313411,2.026956436528451,0.24678576052967402,False
3.5,"[1, 4, 12]",1,8,0.5,0.01781094601145014,0.019216468557715416,0.018513707284582778,0.9268584369680684,2.8471617385856005,0.2655765109277127,False
3.5,"[1, 4, 12]",1,16,0.2,0.05639581278897822,0.04875550419092178,0.05257565848995,1.1567065857454317,1.5575697880645571,0.23033793732116464,False
3.5,"[1, 4, 12]",1,16,0.35,0.04686810106504709,0.046250175684690475,0.04655913837486878,1.0133604980134412,1.9414518418805813,0.24331542009387705,False
3.5,"[1, 4, 12]",1,16,0.5,0.02876965852221474,0.030794840306043625,0.029782249414129183,0.9342363277840595,2.7883111891507473,0.26244757309112177,False
3.5,"[1, 4, 12]",2,4,0.2,0.005498883200343699,0.0031692488119006157,0.004334066006122158,1.735074627052077,2.3115909870786995,0.27570602640997094,True
3.5,"[1, 4, 12]",2,4,0.35,0.0032371174928266556,0.002351608593016863,0.0027943630429217593,1.3765545433195494,2.683715849395814,0.27906475680109,False
3.5,"[1, 4, 12]",2,4,0.5,0.0014118715848599095,0.0011009597219526768,0.0012564156534062931,1.282400760634363,3.188526169762555,0.28493325253162766,False
3.5,"[1, 4, 12]",2,8,0.2,0.007080963103217073,0.003445744514465332,0.0052633538088412025,2.0549878476163834,2.2264710519158677,0.2740358868757539,True
3.5,"[1, 4, 12]",2,8,0.35,0.005168794397031888,0.002990730805322528,0.004079762601177208,1.7282713602418232,2.788167656211001,0.2851666671268322,True
3.5,"[1, 4, 12]",2,8,0.5,0.0032298872995306736,0.001992646837607026,0.00261126706856885,1.6209030313718071,3.664928679315939,0.29300229607822986,False
3.5,"[1, 4, 12]",2,16,0.2,0.007908381136367097,0.003619125811383128,0.005763753473875113,2.185163365001875,2.0866486787110246,0.2666568757021014,True
3.5,"[1, 4, 12]",2,16,0.35,0.006202906419057399,0.003299016272649169,0.004750961345853284,1.8802291066228523,2.6443815587513937,0.28090712409139085,True
3.5,"[1, 4, 12]",2,16,0.5,0.0044373155786888675,0.002605730900540948,0.0035215232396149077,1.702906304625579,3.6250484823408713,0.2920944852106186,True
3.5,"[1, 4, 12]",3,4,0.2,0.0005000068300230965,6.99316879035905e-05,0.0002849692589633435,7.149932241195406,43.286893540239305,0.47244794498430565,False
3.5,"[1, 4, 12]",3,4,0.35,0.0002667657099300413,3.870218642987311e-05,0.00015273394817995721,6.892781378473556,40.39512900542588,0.4923331974315806,False
3.5,"[1, 4, 12]",3,4,0.5,0.00012765027362377168,1.935450745804701e-05,7.350239054090935e-05,6.59537701491332,26.299553824043677,0.49982369504636154,False
3.5,"[1, 4, 12]",3,8,0.2,0.0006916427571252371,9.134221181739122e-05,0.00039149248447131415,7.571994846237683,40.40157331901717,0.46108413810492493,False
3.5,"[1, 4, 12]",3,8,0.35,0.0004731079243111935,6.0040983953513205e-05,0.00026657445413235336,7.879749683607748,47.55085085000503,0.489245773310904,False
3.5,"[1, 4, 12]",3,8,0.5,0.00030807376982892263,3.509562884573825e-05,0.00017158469933733044,8.778123657024395,39.331222866396054,0.5048159164848038,False
3.5,"[1, 4, 12]",3,16,0.2,0.0007868101069868771,0.00010265369201079011,0.0004447318994988336,7.664703446848986,36.1911035991563,0.4489264988873765,False
3.5,"[1, 4, 12]",3,16,0.35,0.0005884050535138385,7.803278276696801e-05,0.00033321891814040326,7.540485327442606,41.80761625357844,0.4721301116309769,False
3.5,"[1, 4, 12]",3,16,0.5,0.0004188422128345337,4.6543715143343434e-05,0.00023269296398893856,8.99889945494468,43.88549573855081,0.4952293233439559,False
3.5,"[2, 4, 8]",1,4,0.2,0.05024430676363409,0.051598552614450455,0.05092142968904227,0.9737541891739595,1.6431646248464975,0.2331807629019022,False
3.5,"[2, 4, 8]",1,4,0.35,0.02660543033387512,0.031242279335856438,0.02892385483486578,0.8515841641342841,2.0119555918295315,0.24431054515313008,False
3.5,"[2, 4, 8]",1,4,0.5,0.00829472676385194,0.010072524659335613,0.009183625711593778,0.8235002687398795,2.6195735112918164,0.2597473598581564,True
3.5,"[2, 4, 8]",1,8,0.2,0.06120762299746275,0.0569792166352272,0.05909341981634497,1.0742096261046408,1.5844834484454884,0.23176072446702164,False
3.5,"[2, 4, 8]",1,8,0.35,0.0445023669116199,0.04746432602405548,0.045983346467837694,0.9375960987851292,1.9845129647363677,0.24536203572359228,False
3.5,"[2, 4, 8]",1,8,0.5,0.020630710350815207,0.02265032008290291,0.021640515216859058,0.9108352674621955,2.7959811574516085,0.26486873573245245,False
3.5,"[2, 4, 8]",1,16,0.2,0.06607149606570602,0.05821648985147476,0.06214399295859039,1.1349275133947683,1.5242800937567,0.2285959626458498,False
3.5,"[2, 4, 8]",1,16,0.35,0.055062882509082554,0.05528470128774643,0.055173791898414495,0.9959877005121299,1.892160766742366,0.2416451132932707,False
3.5,"[2, 4, 8]",1,16,0.5,0.03361728480318561,0.0366135872900486,0.035115436046617106,0.9181641923495061,2.7105654253313243,0.2613292903437832,False
3.5,"[2, 4, 8]",2,4,0.2,0.007850037564057857,0.004614952020347118,0.0062324947922024875,1.7010009051984485,2.380145221350799,0.27843308898911345,True
3.5,"[2, 4, 8]",2,4,0.35,0.0046156181715196,0.0034546004608273506,0.004035109316173475,1.336078722809582,2.758586671027649,0.28188159454810374,True
3.5,"[2, 4, 8]",2,4,0.5,0.002033859287912492,0.001666154246777296,0.001850006767344894,1.2206908765178357,3.318209176410163,0.28809874156206206,False
3.5,"[2, 4, 8]",2,8,0.2,0.010295262953732162,0.0050348700024187565,0.007665066478075459,2.0447922088924457,2.28407253981373,0.27641691026859916,True
3.5,"[2, 4, 8]",2,8,0.35,0.007438726089894772,0.004342356696724892,0.005890541393309832,1.7130619636809743,2.8977860442241705,0.28846111150502113,True
3.5,"[2, 4, 8]",2,8,0.5,0.00472930669086054,0.002974514849483967,0.0038519107701722533,1.589942202400167,3.796197066130333,0.2969208154377702,True
3.5,"[2, 4, 8]",2,16,0.2,0.011599265717668459,0.005284190643578768,0.008441728180623612,2.1950884250861824,2.116280574974023,0.26862122966878815,True
3.5,"[2, 4, 8]",2,16,0.35,0.009013545083580538,0.004804279655218124,0.006908912369399331,1.8761491275368531,2.718409302391645,0.28373694542526207,True
3.5,"[2, 4, 8]",2,16,0.5,0.006526041668257676,0.0038301125168800354,0.005178077092568856,1.703877272402878,3.7517931964074536,0.2960044592594204,True
3.5,"[2, 4, 8]",3,4,0.2,0.0010018408526593703,0.00019137636991217732,0.0005966086112857738,5.234924526570942,7.111191520518273,0.42306483646359994,False
3.5,"[2, 4, 8]",3,4,0.35,0.0004931079252128256,0.0001141017783083953,0.00030360485176061046,4.321649780777729,8.188477591345492,0.4424590738525876,False
3.5,"[2, 4, 8]",3,4,0.5,0.0002134392075777214,5.857240466866642e-05,0.0001360058061231939,3.6440233038938503,10.034238289950855,0.44986945284646934,False
3.5,"[2, 4, 8]",3,8,0.2,0.001486277323383547,0.0002334494492970407,0.0008598633863402938,6.366591687660869,6.801234388902531,0.4146649168726435,False
3.5,"[2, 4, 8]",3,8,0.35,0.0010057718586540432,0.00015887293557170779,0.0005823223971128755,6.330668310714791,8.745720167870548,0.4470808338799543,False
3.5,"[2, 4, 8]",3,8,0.5,0.0006555806009782828,9.58982200245373e-05,0.00037573941050141003,6.836212401132582,9.844755323774988,0.4554425888158585,False
3.5,"[2, 4, 8]",3,16,0.2,0.0016874829216067156,0.0002583503955975175,0.0009729166586021165,6.531760548319945,6.061846287373723,0.3992879379700753,False
3.5,"[2, 4, 8]",3,16,0.35,0.0012668852484057425,0.00019866120419465005,0.0007327732263001963,6.377114512828769,7.556815804650114,0.4283425007222468,False
3.5,"[2, 4, 8]",3,16,0.5,0.0009279269091166497,0.00012356216029729694,0.0005257445347069733,7.509798362896939,9.486128058610792,0.4501779888860619,False
4.0,"[1, 4, 8]",1,4,0.2,0.02732172468677163,0.024796035140752792,0.026058879913762212,1.1018586048810608,1.844534432772469,0.2466516243442311,False
4.0,"[1, 4, 8]",1,4,0.35,0.015429521827027202,0.016417577862739563,0.01592354984488338,0.939817185947094,2.205735907707899,0.2552286864808411,False
4.0,"[1, 4, 8]",1,4,0.5,0.005456123636686243,0.0060315607115626335,0.005743842174124438,0.9045956590019454,2.801563408579682,0.2681439454206702,True
4.0,"[1, 4, 8]",1,8,0.2,0.0336115129571408,0.02691054344177246,0.03026102819945663,1.249009074449482,1.7858746936594554,0.24554569551306485,False
4.0,"[1, 4, 8]",1,8,0.35,0.024889842895790933,0.023190172389149666,0.0240400076424703,1.0732927068466518,2.218614116869833,0.2578738373208762,False
4.0,"[1, 4, 8]",1,8,0.5,0.013081215852871537,0.012571926228702068,0.012826571040786803,1.0405100710030215,3.0481746613728706,0.2743578976876233,True
4.0,"[1, 4, 8]",1,16,0.2,0.03678943985141814,0.02762070670723915,0.032205073279328644,1.331951431994893,1.7055892646844457,0.24145822428225075,False
4.0,"[1, 4, 8]",1,16,0.35,0.030160833331756294,0.026147229596972466,0.02815403146436438,1.1535001526604776,2.124526397591655,0.25450645872308086,False
4.0,"[1, 4, 8]",1,16,0.5,0.019908135260920973,0.018733875826001167,0.01932100554346107,1.062681072823704,2.9963410562850266,0.27175484310195314,False
4.0,"[1, 4, 8]",2,4,0.2,0.003447435118432622,0.001423910609446466,0.002435672863939544,2.421103611112769,2.823227396804,0.30592742899585573,False
4.0,"[1, 4, 8]",2,4,0.35,0.001959648223564727,0.0011128277983516455,0.0015362380109581863,1.7609626812588774,3.2356409784675706,0.3055951651804935,False
4.0,"[1, 4, 8]",2,4,0.5,0.0009225785512535367,0.0006242280942387879,0.0007734033227461622,1.4779510242623266,3.7348016706788223,0.30469769538947733,False
4.0,"[1, 4, 8]",2,8,0.2,0.004757698090106715,0.00156127056106925,0.0031594843255879825,3.0473245372975986,2.7075435916822586,0.30359077956036346,True
4.0,"[1, 4, 8]",2,8,0.35,0.0033569364753202537,0.0013255465310066938,0.0023412415031634735,2.5324923695970214,3.5195534206295433,0.31672114259185036,False
4.0,"[1, 4, 8]",2,8,0.5,0.0022560450744640546,0.0010098532075062394,0.001632949140985147,2.2340326868250457,4.508609618950155,0.31774355487184947,False
4.0,"[1, 4, 8]",2,16,0.2,0.00538784154196037,0.0016465915832668543,0.003517216562613612,3.272117747177377,2.493046598878094,0.29419959065635337,True
4.0,"[1, 4, 8]",2,16,0.35,0.004112322410801426,0.0014575341483578086,0.002784928279579617,2.82142440054303,3.255374906631892,0.310554158763116,False
4.0,"[1, 4, 8]",2,16,0.5,0.0030640642196522096,0.001199053949676454,0.002131559084664332,2.5554014650291585,4.485515854275869,0.3191660189404138,False
4.0,"[1, 4, 8]",3,4,0.2,0.00027981215946965677,4.1939896618714556e-05,0.00016087602804418566,6.671741754956975,56.56236264817841,0.4870162740028172,False
4.0,"[1, 4, 8]",3,4,0.35,0.0001507377046164038,2.7281417715130374e-05,8.900956116576708e-05,5.525288538535301,42.81872996192079,0.4943637072394631,False
4.0,"[1, 4, 8]",3,4,0.5,6.839480866403847e-05,1.4566256140824407e-05,4.1480532402431436e-05,4.695428118440839,26.038879273245374,0.49074974823044615,False
4.0,"[1, 4, 8]",3,8,0.2,0.00037926571373645855,4.9480873713037e-05,0.00021437329372474777,7.6648952469190395,61.4500344788627,0.482748224374227,False
4.0,"[1, 4, 8]",3,8,0.35,0.0002801468566360654,3.8353828131221235e-05,0.00015925034238364332,7.30427366148666,54.12765161067353,0.49603223116140727,False
4.0,"[1, 4, 8]",3,8,0.5,0.0001915095631056829,2.51673482125625e-05,0.0001083384556591227,7.609445440504901,40.46094096541351,0.5038719317264622,False
4.0,"[1, 4, 8]",3,16,0.2,0.0004127629798563248,5.238387893768959e-05,0.0002325734293970072,7.879580287425922,61.44178626956764,0.4781742595347168,False
4.0,"[1, 4, 8]",3,16,0.35,0.00033154030025002614,4.412909402162768e-05,0.0001878346971358269,7.512964124927155,57.22158419044952,0.4901916873432674,False
4.0,"[1, 4, 8]",3,16,0.5,0.0002536816940965991,3.0881146813044325e-05,0.00014228142045482172,8.214775689270805,47.095256232331174,0.5033474213964655,False
4.0,"[1, 3, 8]",1,4,0.2,0.017001413903199137,0.013152485713362694,0.015076949808280915,1.2926388420955288,2.101854665308606,0.2612247031422885,False
4.0,"[1, 3, 8]",1,4,0.35,0.009279672132106499,0.008486327715218067,0.008882999923662283,1.0934850082993814,2.5131614914919838,0.2692357969224395,True
4.0,"[1, 3, 8]",1,4,0.5,0.0034683879819931464,0.003212844720110297,0.003340616351051722,1.0795380057689425,3.160850192623,0.28036107340049055,True
4.0,"[1, 3, 8]",1,8,0.2,0.021920177603606136,0.01460493914783001,0.018262558375718073,1.5008742851806418,2.0167206738856134,0.25923381353546576,False
4.0,"[1, 3, 8]",1,8,0.35,0.015554583328776062,0.01214570738375187,0.013850145356263966,1.2806650808650697,2.5499370809256505,0.272231715229791,True
4.0,"[1, 3, 8]",1,8,0.5,0.008444354495732114,0.0065756249241530895,0.007509989709942602,1.2841904143155958,3.492855042155014,0.2870344536844459,True
4.0,"[1, 3, 8]",1,16,0.2,0.024586393414065242,0.01518748328089714,0.01988693834748119,1.6188589616417934,1.894423255293325,0.2533798176657729,False
4.0,"[1, 3, 8]",1,16,0.35,0.019402626403607428,0.01403389684855938,0.016718261626083405,1.3825544403655186,2.405072713550352,0.26769310921001305,False
4.0,"[1, 3, 8]",1,16,0.5,0.012814262288156898,0.00980332586914301,0.011308794078649953,1.307134176625825,3.4115413767968583,0.2844005730906065,True
4.0,"[1, 3, 8]",2,4,0.2,0.002099238386581419,0.0004610348551068455,0.0012801366208441323,4.553318178285929,4.347420479316046,0.3771434173310263,False
4.0,"[1, 3, 8]",2,4,0.35,0.0010987431676403503,0.0003021311422344297,0.00070043715493739,3.6366432123300054,4.718562889126244,0.3806291336980212,False
4.0,"[1, 3, 8]",2,4,0.5,0.0005167896157763607,0.00016759221034590155,0.0003421909130611311,3.083613580307426,5.135908172970244,0.3747296292435203,False
4.0,"[1, 3, 8]",2,8,0.2,0.0030314890815498073,0.000555426930077374,0.0017934580058135907,5.457944001972509,4.271490302542234,0.3724656337182023,False
4.0,"[1, 3, 8]",2,8,0.35,0.0020511782743778896,0.0003999795007985085,0.001225578887588199,5.128208496392869,5.260432300937273,0.39272359104448695,False
4.0,"[1, 3, 8]",2,8,0.5,0.0013590334654873003,0.0002705020597204566,0.0008147677626038785,5.024115035914176,6.243795754171856,0.3884487685412023,False
4.0,"[1, 3, 8]",2,16,0.2,0.00347098702317453,0.0006112363189458847,0.0020411116710602074,5.678633477082095,3.9465272893713585,0.3597052177612204,False
4.0,"[1, 3, 8]",2,16,0.35,0.0025782513669400943,0.0004843749920837581,0.0015313131795119262,5.322841618739605,4.854138858427726,0.38041279175700765,False
4.0,"[1, 3, 8]",2,16,0.5,0.001876475415447203,0.0003329371684230864,0.0011047062919351447,5.636124750909863,6.222720252826281,0.3899292770570901,False
4.0,"[1, 3, 8]",3,4,0.2,0.0002826058745677074,4.266393443685956e-05,0.00016263490450228347,6.623999363817456,56.72779254615157,0.4866904837155016,False
4.0,"[1, 3, 8]",3,4,0.35,0.00015170423451763782,2.7472677174955606e-05,8.958845584629671e-05,5.522004046112152,43.10636302562629,0.4945040390981012,False
4.0,"[1, 3, 8]",3,4,0.5,6.873975385303766e-05,1.4634562830906361e-05,4.168715834197201e-05,4.69708283378769,26.135798793305504,0.4908968299184926,False
4.0,"[1, 3, 8]",3,8,0.2,0.00038431010710155534,5.069672261015512e-05,0.00021750341485585523,7.580571037240457,61.79504322740484,0.48209259296316304,False
4.0,"[1, 3, 8]",3,8,0.35,0.00028232923574819327,3.894808833138086e-05,0.00016063866203978706,7.248859901571031,54.54022121326836,0.4958240404087701,False
4.0,"[1, 3, 8]",3,8,0.5,0.00019236338872815394,2.5467896193731576e-05,0.00010891564246094276,7.553171540549172,40.75705914601238,0.5038686141360086,False
4.0,"[1, 3, 8]",3,16,0.2,0.00041978824953503135,5.40027285751421e-05,0.00023689548905508673,7.773463686208317,61.897344092483536,0.4773570960146026,False
4.0,"[1, 3, 8]",3,16,0.35,0.00033531420836538926,4.508538040681742e-05,0.00019019979438610334,7.437315718305128,57.74858446066498,0.48979113648711065,False
4.0,"[1, 3, 8]",3,16,0.5,0.000255498633017055,3.137978274025954e-05,0.00014343920787865727,8.142141554385464,47.32444591176829,0.503077919028583,False
4.0,"[1, 4, 12]",1,4,0.2,0.023500853809528054,0.02081933058798313,0.022160092198755595,1.1287996849952846,1.8788447062390374,0.248089501904833,False
4.0,"[1, 4, 12]",1,4,0.35,0.01327331282198429,0.013850534334778786,0.013561923578381537,0.9583249643051612,2.232280636107008,0.2561059406607819,True
4.0,"[1, 4, 12]",1,4,0.5,0.004763691939297132,0.005169200710952282,0.004966446325124707,0.9215529064685039,2.8156330413198485,0.26800311354367296,True
4.0,"[1, 4, 12]",1,8,0.2,0.02906854505650699,0.022624237462878227,0.02584639125969261,1.2848408749334674,1.8248185796513485,0.24729238221843844,False
4.0,"[1, 4, 12]",1,8,0.35,0.021420321054756643,0.019481120631098747,0.020450720842927695,1.0995425499579448,2.2641618351392214,0.2591872581494317,False
4.0,"[1, 4, 12]",1,8,0.5,0.011366058748681098,0.010663866996765137,0.011014962872723117,1.0658477597412805,3.0989484480447675,0.2748468131836853,True
4.0,"[1, 4, 12]",1,16,0.2,0.031920945993624626,0.02326817996799946,0.027594562980812042,1.371871200821261,1.7437610760996507,0.2431488178249856,False
4.0,"[1, 4, 12]",1,16,0.35,0.026029115384444593,0.02196633629500866,0.023997725839726626,1.1849547887673515,2.181194511151391,0.25612149496711933,False
4.0,"[1, 4, 12]",1,16,0.5,0.01720024244626984,0.015786826610565186,0.016493534528417515,1.0895313460121707,3.0767842032617905,0.2726130575271236,False
4.0,"[1, 4, 12]",2,4,0.2,0.003266437851998489,0.0011803790694102645,0.002223408460704377,2.7672786960128426,2.7803127845693347,0.30855792370952256,False
4.0,"[1, 4, 12]",2,4,0.35,0.0018326161231379957,0.0008568886551074684,0.0013447523891227321,2.1386864118397675,3.1388272858142137,0.3092476186812928,False
4.0,"[1, 4, 12]",2,4,0.5,0.0008480942628375488,0.0004450409905984998,0.0006465676267180243,1.9056542672552816,3.5972853703038736,0.30981249221236795,False
4.0,"[1, 4, 12]",2,8,0.2,0.00442875682056183,0.0013439994072541595,0.002886378113907995,3.29520742096899,2.6979177136533976,0.30654626458472195,False
4.0,"[1, 4, 12]",2,8,0.35,0.0031016598295536824,0.0010814208071678877,0.002091540318360785,2.868134040879572,3.3392820119253623,0.31833221267021145,False
4.0,"[1, 4, 12]",2,8,0.5,0.0020059494476299734,0.0007560041267424822,0.0013809767871862278,2.6533578014624517,4.230178491268078,0.3196820931743423,False
